indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
2420	2856	rain	NN	NN	YES
2421	2857	to	OO	OO	YES
2422	2858	do	VB	VB	YES
2423	2859	honour	NN	NN	YES
2424	2860	to	OO	OO	YES
2425	2861	a	OO	OO	YES
2426	2862	dirty	JJ	JJ	YES
2427	2863	procession	NN	NN	YES
2428	2864	of	OO	OO	YES
2429	2865	monks	NN	NN	YES
2430	2866	which	OO	OO	YES
2431	2867	passed	VB	VB	YES
2432	2868	within	OO	OO	YES
2433	2869	his	JJ	JJ	YES
2434	2870	view	NN	NN	YES
2435	2872	at	OO	OO	YES
2436	2873	a	OO	OO	YES
2437	2874	distance	NN	NN	YES
2438	2875	of	OO	OO	YES
2439	2876	some	OO	OO	YES
2440	2877	fifty	OO	OO	YES
2441	2878	or	OO	OO	YES
2442	2879	sixty	OO	OO	YES
2443	2880	yards	NN	NN	YES
2444	2882	Well	NN	??	NO
2445	2884	then	RB	RB	YES
2446	2886	the	OO	OO	YES
2447	2887	old	JJ	JJ	YES
2448	2888	thingcommenced	NN	??	NO
2449	2889	again	RB	RB	YES
2450	2891	The	OO	OO	YES
2451	2892	widow	NN	NN	YES
2452	2893	rung	VB	VB	YES
2453	2894	a	OO	OO	YES
2454	2895	bell	NN	NN	YES
2455	2896	for	OO	OO	YES
2456	2897	supper	NN	NN	YES
2457	2899	and	OO	OO	YES
2458	2900	you	NN	NN	YES
2459	2901	had	VB	VB	YES
2460	2902	to	OO	OO	YES
2461	2903	cometo	VB	??	NO
2462	2904	time	NN	NN	YES
2463	2906	When	RB	RB	YES
2464	2907	you	NN	NN	YES
2465	2908	got	VB	VB	YES
2466	2909	to	OO	OO	YES
2467	2910	the	OO	OO	YES
2468	2911	table	NN	NN	YES
2469	2912	you	NN	NN	YES
2470	2913	could	VB	VB	YES
2471	2914	nt	RB	RB	YES
2472	2915	go	VB	VB	YES
2473	2916	right	RB	RB	YES
2474	2917	to	OO	OO	YES
2475	2918	eating	NN	NN	YES
2476	2920	butyou	NN	NN	YES
2477	2921	had	VB	VB	YES
2478	2922	to	OO	OO	YES
2479	2923	wait	VB	VB	YES
2480	2924	for	OO	OO	YES
2481	2925	the	OO	OO	YES
2482	2926	widow	NN	NN	YES
2483	2927	to	OO	OO	YES
2484	2928	tuck	VB	VB	YES
2485	2929	down	OO	OO	YES
2486	2930	her	JJ	JJ	YES
2487	2931	head	NN	NN	YES
2488	2932	and	OO	OO	YES
2489	2933	grumble	VB	VB	YES
2490	2934	a	OO	OO	YES
2491	2935	littleover	NN	??	NO
2492	2936	the	OO	OO	YES
2493	2937	victuals	NN	NN	YES
2494	2939	though	OO	OO	YES
2495	2940	there	OO	OO	YES
2496	2942	really	RB	RB	YES
2497	2943	anything	NN	NN	YES
2498	2944	the	OO	OO	YES
2499	2945	matter	NN	NN	YES
2500	2947	is	VB	VB	YES
2501	2949	nothing	NN	NN	YES
2502	2950	only	RB	RB	YES
2503	2951	everything	NN	NN	YES
2504	2952	was	VB	VB	YES
2505	2953	cooked	VB	VB	YES
2506	2954	by	OO	OO	YES
2507	2955	itself	NN	NN	YES
2508	2957	In	OO	OO	YES
2509	2958	abarrel	NN	NN	YES
2510	2959	of	OO	OO	YES
2511	2960	odds	NN	NN	YES
2512	2961	and	OO	OO	YES
2513	2962	ends	VB	VB	YES
2514	2963	it	NN	NN	YES
2515	2964	is	VB	VB	YES
2516	2965	different	JJ	JJ	YES
2517	2967	things	NN	NN	YES
2518	2968	get	VB	VB	YES
2519	2969	mixed	VB	JJ	NO
2520	2970	up	OO	RB	NO
2521	2972	and	OO	OO	YES
2522	2973	thejuice	NN	??	NO
2523	2974	kind	RB	RB	YES
2524	2975	of	RB	RB	YES
2525	2976	swaps	NN	NN	YES
2526	2977	around	RB	RB	YES
2527	2979	and	OO	OO	YES
2528	2980	the	OO	OO	YES
2529	2981	things	NN	NN	YES
2530	2982	go	VB	VB	YES
2531	2986	supper	NN	NN	YES
2532	2987	she	NN	NN	YES
2533	2988	got	VB	VB	YES
2534	2989	out	OO	OO	YES
2535	2990	her	JJ	JJ	YES
2536	2991	book	NN	NN	YES
2537	2992	and	OO	OO	YES
2538	2993	learned	VB	VB	YES
2539	2994	me	NN	NN	YES
2540	2995	about	OO	OO	YES
2541	2996	Moses	NN	NN	YES
2542	2997	and	OO	OO	YES
2543	2998	theBulrushers	NN	NN	YES
2544	3000	and	OO	OO	YES
2545	3001	I	NN	NN	YES
2546	3002	was	VB	VB	YES
2547	3003	in	OO	OO	YES
2548	3004	a	OO	OO	YES
2549	3005	sweat	NN	NN	YES
2550	3006	to	OO	OO	YES
2551	3007	find	VB	VB	YES
2552	3008	out	OO	OO	YES
2553	3009	all	OO	OO	YES
2554	3010	about	OO	OO	YES
2555	3011	him	NN	NN	YES
2556	3013	but	OO	OO	YES
2557	3014	by	OO	OO	YES
2558	3015	andby	NN	??	NO
2559	3016	she	NN	NN	YES
2560	3017	let	VB	VB	YES
2561	3018	it	NN	NN	YES
2562	3019	out	OO	OO	YES
2563	3020	that	OO	OO	YES
2564	3021	Moses	NN	NN	YES
2565	3022	had	VB	VB	YES
2566	3023	been	VB	VB	YES
2567	3024	dead	JJ	JJ	YES
2568	3025	a	OO	OO	YES
2569	3026	considerable	JJ	JJ	YES
2570	3027	long	JJ	JJ	YES
2571	3028	time	NN	NN	YES
2572	3030	sothen	NN	??	NO
2573	3031	I	NN	NN	YES
2574	3032	did	VB	VB	YES
2575	3033	nt	RB	RB	YES
2576	3034	care	VB	VB	YES
2577	3035	no	OO	OO	YES
2578	3036	more	JJ	??	NO
2579	3037	about	OO	OO	YES
2580	3038	him	NN	NN	YES
2581	3040	because	OO	OO	YES
2582	3041	I	NN	NN	YES
2583	3042	do	VB	VB	YES
2584	3043	nt	RB	RB	YES
2585	3044	take	VB	VB	YES
2586	3045	no	OO	OO	YES
2587	3046	stock	NN	NN	YES
2588	3047	indead	RB	??	NO
2589	3051	soon	RB	RB	YES
2590	3052	I	NN	NN	YES
2591	3053	wanted	VB	VB	YES
2592	3054	to	OO	OO	YES
2593	3055	smoke	VB	VB	YES
2594	3057	and	OO	OO	YES
2595	3058	asked	VB	VB	YES
2596	3059	the	OO	OO	YES
2597	3060	widow	NN	NN	YES
2598	3061	to	OO	OO	YES
2599	3062	let	VB	VB	YES
2600	3063	me	NN	NN	YES
2601	3065	But	OO	OO	YES
2602	3068	She	NN	NN	YES
2603	3069	said	VB	VB	YES
2604	3070	it	NN	NN	YES
2605	3071	was	VB	VB	YES
2606	3072	a	OO	OO	YES
2607	3073	mean	JJ	JJ	YES
2608	3074	practice	NN	NN	YES
2609	3075	and	OO	OO	YES
2610	3076	was	VB	VB	YES
2611	3077	nt	RB	RB	YES
2612	3078	clean	JJ	JJ	YES
2613	3080	and	OO	OO	YES
2614	3081	I	NN	NN	YES
2615	3082	musttry	VB	VB	YES
2616	3083	to	OO	OO	YES
2617	3084	not	RB	RB	YES
2618	3085	do	VB	VB	YES
2619	3086	it	NN	NN	YES
2620	3087	any	OO	OO	YES
2621	3088	more	RB	RB	YES
2622	3090	That	OO	OO	YES
2623	3091	is	VB	VB	YES
2624	3092	just	RB	RB	YES
2625	3093	the	OO	OO	YES
2626	3094	way	NN	NN	YES
2627	3095	with	OO	OO	YES
2628	3096	some	OO	OO	YES
2629	3097	people	NN	NN	YES
2630	3099	Theyget	VB	??	NO
2631	3100	down	OO	RB	NO
2632	3101	on	OO	OO	YES
2633	3102	a	OO	OO	YES
2634	3103	thing	NN	NN	YES
2635	3104	when	RB	RB	YES
2636	3105	they	NN	NN	YES
2637	3106	do	VB	VB	YES
2638	3107	nt	RB	RB	YES
2639	3108	know	VB	VB	YES
2640	3109	nothing	NN	NN	YES
2641	3110	about	OO	OO	YES
2642	3111	it	NN	NN	YES
2643	3113	And	OO	OO	YES
2644	3114	yet	RB	RB	YES
2645	3115	there	OO	OO	YES
2646	3116	was	VB	VB	YES
2647	3117	but	OO	OO	YES
2648	3118	one	OO	OO	YES
2649	3119	woman	NN	NN	YES
2650	3120	to	OO	OO	YES
2651	3121	him	NN	NN	YES
2652	3123	and	OO	OO	YES
2653	3124	that	OO	OO	YES
2654	3125	woman	NN	NN	YES
2655	3126	was	VB	VB	YES
2656	3127	the	OO	OO	YES
2657	3128	late	JJ	JJ	YES
2658	3129	Irene	NN	NN	YES
2659	3130	Adler	NN	NN	YES
2660	3132	of	OO	OO	YES
2661	3133	dubious	JJ	JJ	YES
2662	3134	and	OO	OO	YES
2663	3135	questionable	JJ	JJ	YES
2664	3136	memory	NN	NN	YES
2665	3138	I	NN	NN	YES
2666	3139	had	VB	VB	YES
2667	3140	seen	VB	VB	YES
2668	3141	little	JJ	NN	NO
2669	3142	of	OO	OO	YES
2670	3143	Holmes	NN	NN	YES
2671	3144	lately	RB	RB	YES
2672	3146	My	JJ	JJ	YES
2673	3147	marriage	NN	NN	YES
2674	3148	had	VB	VB	YES
2675	3149	drifted	VB	VB	YES
2676	3150	us	NN	NN	YES
2677	3151	away	RB	RB	YES
2678	3152	from	OO	OO	YES
2679	3153	each	OO	OO	YES
2680	3154	other	JJ	JJ	YES
2681	3156	My	JJ	JJ	YES
2682	3157	own	JJ	JJ	YES
2683	3158	complete	JJ	JJ	YES
2684	3159	happiness	NN	NN	YES
2685	3161	and	OO	OO	YES
2686	3162	the	OO	OO	YES
2687	3166	interests	NN	NN	YES
2688	3167	which	OO	OO	YES
2689	3168	rise	VB	VB	YES
2690	3169	up	OO	OO	YES
2691	3170	around	OO	OO	YES
2692	3171	the	OO	OO	YES
2693	3172	man	NN	NN	YES
2694	3173	who	NN	NN	YES
2695	3174	first	RB	RB	YES
2696	3175	finds	VB	VB	YES
2697	3176	himself	NN	NN	YES
2698	3177	master	NN	NN	YES
2699	3178	of	OO	OO	YES
2700	3179	his	JJ	JJ	YES
2701	3180	own	JJ	JJ	YES
2702	3181	establishment	NN	NN	YES
2703	3183	were	VB	VB	YES
2704	3184	sufficient	JJ	JJ	YES
2705	3185	to	OO	OO	YES
2706	3186	absorb	VB	VB	YES
2707	3187	all	OO	OO	YES
2708	3188	my	JJ	JJ	YES
2709	3189	attention	NN	NN	YES
2710	3191	while	OO	OO	YES
2711	3192	Holmes	NN	NN	YES
2712	3194	who	NN	NN	YES
2713	3195	loathed	VB	VB	YES
2714	3196	every	OO	OO	YES
2715	3197	form	NN	NN	YES
2716	3198	of	OO	OO	YES
2717	3199	society	NN	NN	YES
2718	3200	with	OO	OO	YES
2719	3201	his	JJ	JJ	YES
2720	3202	whole	JJ	JJ	YES
2721	3203	Bohemian	JJ	JJ	YES
2722	3204	soul	NN	NN	YES
2723	3206	remained	VB	VB	YES
2724	3207	in	OO	OO	YES
2725	3208	our	JJ	JJ	YES
2726	3209	lodgings	NN	NN	YES
2727	3210	in	OO	OO	YES
2728	3211	Baker	NN	NN	YES
2729	3212	Street	NN	NN	YES
2730	3214	buried	VB	VB	YES
2731	3215	among	OO	OO	YES
2732	3216	his	JJ	JJ	YES
2733	3217	old	JJ	JJ	YES
2734	3218	books	NN	NN	YES
2735	3220	and	OO	OO	YES
2736	3221	alternating	VB	VB	YES
2737	3222	from	OO	OO	YES
2738	3223	week	NN	NN	YES
2739	3224	to	OO	OO	YES
2740	3225	week	NN	NN	YES
2741	3226	between	OO	OO	YES
2742	3227	cocaine	NN	NN	YES
2743	3228	and	OO	OO	YES
2744	3229	ambition	NN	NN	YES
2745	3231	the	OO	OO	YES
2746	3232	drowsiness	NN	NN	YES
2747	3233	of	OO	OO	YES
2748	3234	the	OO	OO	YES
2749	3235	drug	NN	NN	YES
2750	3237	and	OO	OO	YES
2751	3238	the	OO	OO	YES
2752	3239	fierce	JJ	JJ	YES
2753	3240	energy	NN	NN	YES
2754	3241	of	OO	OO	YES
2755	3242	his	JJ	JJ	YES
2756	3243	own	JJ	JJ	YES
2757	3244	keen	JJ	JJ	YES
2758	3245	nature	NN	NN	YES
2759	3247	He	NN	NN	YES
2760	3248	was	VB	VB	YES
2761	3249	still	RB	RB	YES
2762	3251	as	OO	OO	YES
2763	3252	ever	RB	RB	YES
2764	3254	deeply	RB	RB	YES
2765	3255	attracted	VB	VB	YES
2766	3256	by	OO	OO	YES
2767	3257	the	OO	OO	YES
2768	3258	study	NN	NN	YES
2769	3259	of	OO	OO	YES
2770	3260	crime	NN	NN	YES
2771	3262	and	OO	OO	YES
2772	3263	occupied	VB	VB	YES
2773	3264	his	JJ	JJ	YES
2774	3265	immense	JJ	JJ	YES
2775	3266	faculties	NN	NN	YES
2776	3267	and	OO	OO	YES
2777	3268	extraordinary	JJ	JJ	YES
2778	3269	powers	NN	NN	YES
2779	3270	of	OO	OO	YES
2780	3271	observation	NN	NN	YES
2781	3272	in	OO	OO	YES
2782	3273	following	VB	VB	YES
2783	3274	out	OO	OO	YES
2784	3275	those	OO	OO	YES
2785	3276	clues	NN	NN	YES
2786	3278	and	OO	OO	YES
2787	3279	clearing	VB	VB	YES
2788	3280	up	OO	OO	YES
2789	3281	those	OO	OO	YES
2790	3282	mysteries	NN	NN	YES
2791	3283	which	OO	OO	YES
2792	3284	had	VB	VB	YES
2793	3285	been	VB	VB	YES
2794	3286	abandoned	VB	VB	YES
2795	3287	as	OO	OO	YES
2796	3288	hopeless	JJ	JJ	YES
2797	3289	by	OO	OO	YES
2798	3290	the	OO	OO	YES
2799	3291	official	JJ	JJ	YES
2800	3292	police	NN	NN	YES
2801	3294	From	OO	OO	YES
2802	3295	time	NN	NN	YES
2803	3296	to	OO	OO	YES
2804	3297	time	NN	NN	YES
2805	3298	I	NN	NN	YES
2806	3299	heard	VB	VB	YES
2807	3300	some	OO	OO	YES
2808	3301	vague	JJ	JJ	YES
2809	3302	account	NN	NN	YES
2810	3303	of	OO	OO	YES
2811	3304	his	JJ	JJ	YES
2812	3305	doings	NN	NN	YES
2813	3307	of	OO	OO	YES
2814	3308	his	JJ	JJ	YES
2815	3309	summons	NN	NN	YES
2816	3310	to	OO	OO	YES
2817	3311	Odessa	NN	NN	YES
2818	3312	in	OO	OO	YES
2819	3313	the	OO	OO	YES
2820	3314	case	NN	NN	YES
2821	3315	of	OO	OO	YES
2822	3316	the	OO	OO	YES
2823	3317	Trepoff	NN	JJ	NO
2824	3318	murder	NN	NN	YES
2825	3320	of	OO	OO	YES
2826	3321	his	JJ	JJ	YES
2827	3322	clearing	NN	NN	YES
2828	3323	up	OO	RB	NO
2829	3324	of	OO	OO	YES
2830	3325	the	OO	OO	YES
2831	3326	singular	JJ	JJ	YES
2832	3327	tragedy	NN	NN	YES
2833	3328	of	OO	OO	YES
2834	3329	the	OO	OO	YES
2835	3330	Atkinson	NN	NN	YES
2836	3331	brothers	NN	NN	YES
2837	3332	at	OO	OO	YES
2838	3333	Trincomalee	NN	NN	YES
2839	3335	and	OO	OO	YES
2840	3336	finally	RB	RB	YES
2841	3337	of	OO	OO	YES
2842	3338	the	OO	OO	YES
2843	3339	mission	NN	NN	YES
2844	3340	which	OO	OO	YES
2845	3341	he	NN	NN	YES
2846	3342	had	VB	VB	YES
2847	3343	accomplished	VB	VB	YES
2848	3344	so	RB	RB	YES
2849	3345	delicately	RB	RB	YES
2850	3346	and	OO	OO	YES
2851	3347	successfully	RB	RB	YES
2852	3348	for	OO	OO	YES
2853	3349	the	OO	OO	YES
2854	3350	reigning	VB	JJ	NO
2855	3351	family	NN	NN	YES
2856	3352	of	OO	OO	YES
2857	3353	Holland	NN	NN	YES
2858	3355	Emma	NN	NN	YES
2859	3356	Woodhouse	NN	NN	YES
2860	3358	handsome	JJ	JJ	YES
2861	3360	clever	JJ	JJ	YES
2862	3362	and	OO	OO	YES
2863	3363	rich	JJ	JJ	YES
2864	3365	with	OO	OO	YES
2865	3366	a	OO	OO	YES
2866	3367	comfortable	JJ	JJ	YES
2867	3368	homeand	NN	NN	YES
2868	3369	happy	JJ	JJ	YES
2869	3370	disposition	NN	NN	YES
2870	3372	seemed	VB	VB	YES
2871	3373	to	OO	OO	YES
2872	3374	unite	VB	VB	YES
2873	3375	some	OO	OO	YES
2874	3376	of	OO	OO	YES
2875	3377	the	OO	OO	YES
2876	3378	best	JJ	JJ	YES
2877	3379	blessings	NN	NN	YES
2878	3380	ofexistence	NN	NN	YES
2879	3382	and	OO	OO	YES
2880	3383	had	VB	VB	YES
2881	3384	lived	VB	VB	YES
2882	3385	nearly	RB	RB	YES
2883	3389	years	NN	NN	YES
2884	3390	in	OO	OO	YES
2885	3391	the	OO	OO	YES
2886	3392	world	NN	NN	YES
2887	3393	with	OO	OO	YES
2888	3394	verylittle	NN	NN	YES
2889	3395	to	OO	OO	YES
2890	3396	distress	NN	NN	YES
2891	3397	or	OO	OO	YES
2892	3398	vex	VB	NN	NO
2893	3402	was	VB	VB	YES
2894	3403	the	OO	OO	YES
2895	3404	youngest	JJ	JJ	YES
2896	3405	of	OO	OO	YES
2897	3406	the	OO	OO	YES
2898	3407	two	OO	OO	YES
2899	3408	daughters	NN	NN	YES
2900	3409	of	OO	OO	YES
2901	3410	a	OO	OO	YES
2902	3411	most	RB	RB	YES
2903	3412	affectionate	JJ	JJ	YES
2904	3414	indulgent	JJ	JJ	YES
2905	3415	father	NN	NN	YES
2906	3417	and	OO	OO	YES
2907	3418	had	VB	VB	YES
2908	3420	in	OO	OO	YES
2909	3421	consequence	NN	NN	YES
2910	3422	of	OO	OO	YES
2911	3423	her	JJ	JJ	YES
2912	3424	sister	NN	NN	YES
2913	3425	s	OO	OO	YES
2914	3426	marriage	NN	NN	YES
2915	3428	beenmistress	NN	NN	YES
2916	3429	of	OO	OO	YES
2917	3430	his	JJ	JJ	YES
2918	3431	house	NN	NN	YES
2919	3432	from	OO	OO	YES
2920	3433	a	OO	OO	YES
2921	3434	very	RB	RB	YES
2922	3435	early	JJ	JJ	YES
2923	3436	period	NN	NN	YES
2924	3438	Her	JJ	JJ	YES
2925	3439	mother	NN	NN	YES
2926	3440	had	VB	VB	YES
2927	3441	diedtoo	RB	??	NO
2928	3442	long	RB	RB	YES
2929	3443	ago	RB	RB	YES
2930	3444	for	OO	OO	YES
2931	3445	her	NN	NN	YES
2932	3446	to	OO	OO	YES
2933	3447	have	VB	VB	YES
2934	3448	more	JJ	JJ	YES
2935	3449	than	OO	OO	YES
2936	3450	an	OO	OO	YES
2937	3451	indistinct	JJ	JJ	YES
2938	3452	remembrance	NN	NN	YES
2939	3453	ofher	NN	??	NO
2940	3454	caresses	VB	NN	NO
2941	3456	and	OO	OO	YES
2942	3457	her	JJ	JJ	YES
2943	3458	place	NN	NN	YES
2944	3459	had	VB	VB	YES
2945	3460	been	VB	VB	YES
2946	3461	supplied	VB	VB	YES
2947	3462	by	OO	OO	YES
2948	3463	an	OO	OO	YES
2949	3464	excellent	JJ	JJ	YES
2950	3465	woman	NN	NN	YES
2951	3466	asgoverness	NN	NN	YES
2952	3468	who	NN	NN	YES
2953	3469	had	VB	VB	YES
2954	3470	fallen	VB	VB	YES
2955	3471	little	JJ	JJ	YES
2956	3472	short	JJ	JJ	YES
2957	3473	of	OO	OO	YES
2958	3474	a	OO	OO	YES
2959	3475	mother	NN	NN	YES
2960	3476	in	OO	OO	YES
2961	3480	years	NN	NN	YES
2962	3481	had	VB	VB	YES
2963	3482	Miss	NN	NN	YES
2964	3483	Taylor	NN	NN	YES
2965	3484	been	VB	VB	YES
2966	3485	in	OO	OO	YES
2967	3486	Mr	NN	NN	YES
2968	3487	Woodhouse	NN	NN	YES
2969	3488	s	OO	OO	YES
2970	3489	family	NN	NN	YES
2971	3491	less	JJ	RB	NO
2972	3492	as	OO	OO	YES
2973	3493	agoverness	NN	NN	YES
2974	3494	than	OO	OO	YES
2975	3495	a	OO	OO	YES
2976	3496	friend	NN	NN	YES
2977	3498	very	RB	RB	YES
2978	3499	fond	JJ	JJ	YES
2979	3500	of	OO	OO	YES
2980	3501	both	OO	OO	YES
2981	3502	daughters	NN	NN	YES
2982	3504	but	OO	OO	YES
2983	3505	particularlyof	NN	??	NO
2984	3506	Emma	NN	NN	YES
2985	3508	Between	OO	??	NO
2986	3512	it	NN	NN	YES
2987	3513	was	VB	VB	YES
2988	3514	more	JJ	??	NO
2989	3515	the	OO	OO	YES
2990	3516	intimacy	NN	NN	YES
2991	3517	of	OO	OO	YES
2992	3518	sisters	NN	NN	YES
2993	3520	Even	RB	RB	YES
2994	3521	beforeMiss	NN	??	NO
2995	3522	Taylor	NN	NN	YES
2996	3523	had	VB	VB	YES
2997	3524	ceased	VB	VB	YES
2998	3525	to	OO	OO	YES
2999	3526	hold	VB	VB	YES
3000	3527	the	OO	OO	YES
3001	3528	nominal	JJ	JJ	YES
3002	3529	office	NN	NN	YES
3003	3530	of	OO	OO	YES
3004	3531	governess	NN	NN	YES
3005	3533	themildness	NN	NN	YES
3006	3534	of	OO	OO	YES
3007	3535	her	JJ	JJ	YES
3008	3536	temper	NN	NN	YES
3009	3537	had	VB	VB	YES
3010	3538	hardly	RB	RB	YES
3011	3539	allowed	VB	VB	YES
3012	3540	her	NN	NN	YES
3013	3541	to	OO	OO	YES
3014	3542	impose	VB	VB	YES
3015	3543	any	OO	OO	YES
3016	3545	the	OO	OO	YES
3017	3546	shadow	NN	NN	YES
3018	3547	of	OO	OO	YES
3019	3548	authority	NN	NN	YES
3020	3549	being	VB	VB	YES
3021	3550	now	RB	RB	YES
3022	3551	long	RB	RB	YES
3023	3552	passed	VB	VB	YES
3024	3553	away	OO	RB	NO
3025	3555	they	NN	NN	YES
3026	3556	had	VB	VB	YES
3027	3557	beenliving	VB	VB	YES
3028	3558	together	RB	RB	YES
3029	3559	as	OO	OO	YES
3030	3560	friend	NN	NN	YES
3031	3561	and	OO	OO	YES
3032	3562	friend	NN	NN	YES
3033	3563	very	RB	RB	YES
3034	3564	mutually	RB	RB	YES
3035	3565	attached	JJ	JJ	YES
3036	3567	and	OO	OO	YES
3037	3568	Emmadoing	NN	NN	YES
3038	3569	just	RB	RB	YES
3039	3570	what	NN	NN	YES
3040	3571	she	NN	NN	YES
3041	3572	liked	VB	VB	YES
3042	3574	highly	RB	RB	YES
3043	3575	esteeming	VB	VB	YES
3044	3576	Miss	NN	NN	YES
3045	3577	Taylor	NN	NN	YES
3046	3578	s	OO	OO	YES
3047	3579	judgment	NN	NN	YES
3048	3581	butdirected	VB	??	NO
3049	3582	chiefly	RB	RB	YES
3050	3583	by	OO	OO	YES
3051	3584	her	JJ	JJ	YES
3052	3585	own	JJ	JJ	YES
3053	3587	The	OO	JJ	NO
3054	3588	studio	NN	NN	YES
3055	3589	was	VB	VB	YES
3056	3590	filled	VB	VB	YES
3057	3591	with	OO	OO	YES
3058	3592	the	OO	OO	YES
3059	3593	rich	JJ	JJ	YES
3060	3594	odour	NN	NN	YES
3061	3595	of	OO	OO	YES
3062	3596	roses	NN	NN	YES
3063	3598	and	OO	OO	YES
3064	3599	when	RB	RB	YES
3065	3600	the	OO	OO	YES
3066	3601	lightsummer	NN	NN	YES
3067	3602	wind	NN	NN	YES
3068	3603	stirred	VB	VB	YES
3069	3604	amidst	OO	OO	YES
3070	3605	the	OO	OO	YES
3071	3606	trees	NN	NN	YES
3072	3607	of	OO	OO	YES
3073	3608	the	OO	OO	YES
3074	3609	garden	NN	NN	YES
3075	3611	there	OO	OO	YES
3076	3612	came	VB	VB	YES
3077	3613	throughthe	OO	??	NO
3078	3614	open	JJ	JJ	YES
3079	3615	door	NN	NN	YES
3080	3616	the	OO	OO	YES
3081	3617	heavy	JJ	JJ	YES
3082	3618	scent	NN	NN	YES
3083	3619	of	OO	OO	YES
3084	3620	the	OO	OO	YES
3085	3621	lilac	NN	NN	YES
3086	3623	or	OO	OO	YES
3087	3624	the	OO	OO	YES
3088	3625	more	JJ	JJ	YES
3089	3626	delicateperfume	NN	NN	YES
3090	3627	of	OO	OO	YES
3091	3628	the	OO	OO	YES
3092	3632	thorn	NN	NN	YES
3093	3634	From	OO	OO	YES
3094	3635	the	OO	OO	YES
3095	3636	corner	NN	NN	YES
3096	3637	of	OO	OO	YES
3097	3638	the	OO	OO	YES
3098	3639	divan	NN	NN	YES
3099	3640	of	OO	OO	YES
3100	3641	Persian	NN	JJ	NO
3101	3645	on	OO	OO	YES
3102	3646	which	OO	OO	YES
3103	3647	he	NN	NN	YES
3104	3648	waslying	VB	VB	YES
3105	3650	smoking	NN	VB	NO
3106	3652	as	OO	OO	YES
3107	3653	was	VB	VB	YES
3108	3654	his	JJ	JJ	YES
3109	3655	custom	NN	NN	YES
3110	3657	innumerable	JJ	JJ	YES
3111	3658	cigarettes	NN	NN	YES
3112	3660	Lord	NN	NN	YES
3113	3661	HenryWotton	NN	NN	YES
3114	3662	could	VB	VB	YES
3115	3663	just	RB	RB	YES
3116	3664	catch	VB	VB	YES
3117	3665	the	OO	OO	YES
3118	3666	gleam	NN	NN	YES
3119	3667	of	OO	OO	YES
3120	3668	the	OO	OO	YES
3121	3672	and	OO	OO	YES
3122	3676	of	OO	OO	YES
3123	3677	a	OO	OO	YES
3124	3678	laburnum	NN	NN	YES
3125	3680	whose	JJ	JJ	YES
3126	3681	tremulous	JJ	JJ	YES
3127	3682	branches	NN	NN	YES
3128	3683	seemed	VB	VB	YES
3129	3684	hardly	RB	RB	YES
3130	3685	able	JJ	JJ	YES
3131	3686	tobear	VB	??	NO
3132	3687	the	OO	OO	YES
3133	3688	burden	NN	NN	YES
3134	3689	of	OO	OO	YES
3135	3690	a	OO	OO	YES
3136	3691	beauty	NN	NN	YES
3137	3692	so	RB	RB	YES
3138	3693	flamelike	JJ	??	NO
3139	3694	as	OO	OO	YES
3140	3695	theirs	NN	NN	YES
3141	3697	and	OO	OO	YES
3142	3698	now	RB	RB	YES
3143	3699	and	OO	OO	YES
3144	3700	thenthe	VB	??	NO
3145	3701	fantastic	JJ	JJ	YES
3146	3702	shadows	NN	NN	YES
3147	3703	of	OO	OO	YES
3148	3704	birds	NN	NN	YES
3149	3705	in	OO	OO	YES
3150	3706	flight	NN	NN	YES
3151	3707	flitted	VB	VB	YES
3152	3708	across	OO	OO	YES
3153	3709	the	OO	OO	YES
3154	3713	curtains	NN	NN	YES
3155	3714	that	OO	OO	YES
3156	3715	were	VB	VB	YES
3157	3716	stretched	VB	VB	YES
3158	3717	in	OO	OO	YES
3159	3718	front	NN	NN	YES
3160	3719	of	OO	OO	YES
3161	3720	the	OO	OO	YES
3162	3721	huge	JJ	JJ	YES
3163	3722	window	NN	NN	YES
3164	3724	producing	VB	VB	YES
3165	3725	a	OO	OO	YES
3166	3726	kind	NN	NN	YES
3167	3727	of	OO	OO	YES
3168	3728	momentary	JJ	JJ	YES
3169	3729	Japanese	JJ	JJ	YES
3170	3730	effect	NN	NN	YES
3171	3732	and	OO	OO	YES
3172	3733	making	VB	VB	YES
3173	3734	him	NN	NN	YES
3174	3735	think	VB	VB	YES
3175	3736	ofthose	RB	??	NO
3176	3737	pallid	JJ	JJ	YES
3177	3742	painters	NN	NN	YES
3178	3743	of	OO	OO	YES
3179	3744	Tokyo	NN	NN	YES
3180	3745	who	NN	NN	YES
3181	3747	through	OO	OO	YES
3182	3748	the	OO	OO	YES
3183	3749	medium	JJ	NN	NO
3184	3750	ofan	JJ	??	NO
3185	3751	art	NN	NN	YES
3186	3752	that	OO	OO	YES
3187	3753	is	VB	VB	YES
3188	3754	necessarily	RB	RB	YES
3189	3755	immobile	JJ	JJ	YES
3190	3757	seek	VB	VB	YES
3191	3758	to	OO	OO	YES
3192	3759	convey	VB	VB	YES
3193	3760	the	OO	OO	YES
3194	3761	sense	NN	NN	YES
3195	3762	ofswiftness	NN	NN	YES
3196	3763	and	OO	OO	YES
3197	3764	motion	NN	NN	YES
3198	3766	The	OO	OO	YES
3199	3767	sullen	JJ	JJ	YES
