indexInText	indexInSentence	sentenceNumber	token	posTag	lemma	neTag
2495	26	127	dear	JJ	dear	
2496	27	127	Ann	NNP	ann	PERSON
2497	28	127	)	-RRB-	)	
2498	29	127	.	.	.	
2499	1	128	In	IN	in	
2500	2	128	American	JJ	american	NORP
2501	3	128	English	NNP	english	LANGUAGE
2502	4	128	,	,	,	
2503	5	128	t	NN	t	
2504	6	128	is	VBZ	be	
2505	7	128	often	RB	often	
2506	8	128	pronounced	VBN	pronounce	
2507	9	128	as	IN	as	
2508	10	128	a	DT	a	
2509	11	128	flap	NN	flap	
2510	12	128	t	NN	t	
2511	13	128	,	,	,	
2512	14	128	which	WDT	which	
2513	15	128	sounds	VBZ	sound	
2514	16	128	like	IN	like	
2515	17	128	d	NN	d	
2516	18	128	or	CC	or	
2517	19	128	(	-LRB-	(	
2518	20	128	more	RBR	more	
2519	21	128	accurately	RB	accurately	
2520	22	128	)	-RRB-	)	
2521	23	128	like	IN	like	
2522	24	128	the	DT	the	
2523	25	128	quick	JJ	quick	
2524	26	128	,	,	,	
2525	27	128	hard	JJ	hard	
2526	28	128	r	NN	r	
2527	29	128	heard	VBD	hear	
2528	30	128	e.g.	NN	e.g.	
2529	31	128	in	IN	in	
2530	32	128	the	DT	the	
2531	33	128	Spanish	JJ	spanish	LANGUAGE
2532	34	128	word	NN	word	
2533	35	128	pero	NN	pero	
2534	36	128	.	.	.	
2535	1	129	The	DT	the	
2536	2	129	vertical	JJ	vertical	
2537	3	129	line	NN	line	
2538	4	129	(	-LRB-	(	
2539	5	129	ˈ	NN	ˈ	
2540	6	129	)	-RRB-	)	
2541	7	129	is	VBZ	be	
2542	8	129	used	VBN	use	
2543	9	129	to	TO	to	
2544	10	129	show	VB	show	
2545	11	129	word	NN	word	
2546	12	129	stress	NN	stress	
2547	13	129	.	.	.	
2548	1	130	For	IN	for	
2549	2	130	example	NN	example	
2550	3	130	,	,	,	
2551	4	130	/ˈkɒntrækt/	NNP	/ˈkɒntrækt/	ORG
2552	5	130	is	VBZ	be	
2553	6	130	pronounced	VBN	pronounce	
2554	7	130	with	IN	with	
2555	8	130	a	DT	a	
2556	9	130	hard	JJ	hard	
2557	10	130	k.	NN	k.	
2558	1	131	In	IN	in	
2559	2	131	spin	NN	spin	
2560	3	131	,	,	,	
2561	4	131	the	DT	the	
2562	5	131	phoneme	NN	phoneme	
2563	6	131	is	VBZ	be	
2564	7	131	pronounced	VBN	pronounce	
2565	8	131	“	NFP	"	
2566	9	131	normally	RB	normally	
2567	10	131	”	NFP	"	
2568	11	131	;	:	;	
2569	12	131	this	DT	this	
2570	13	131	“	NFP	"	
2571	14	131	normal	JJ	normal	
2572	15	131	p	NN	p	
2573	16	131	”	.	"	
2574	17	131	sound	NN	sound	
2575	18	131	is	VBZ	be	
2576	19	131	represented	VBN	represent	
2577	20	131	by	IN	by	
2578	21	131	p	NN	p	
2579	22	131	in	IN	in	
2580	23	131	the	DT	the	
2581	24	131	IPA	NNP	ipa	ORG
2582	25	131	.	.	.	
2583	1	132	Often	RB	often	
2584	2	132	,	,	,	
2585	3	132	slashes	NNS	slash	
2586	4	132	are	VBP	be	
2587	5	132	used	VBN	use	
2588	6	132	to	TO	to	
2589	7	132	signal	VB	signal	
2590	8	132	broad	JJ	broad	
2591	9	132	or	CC	or	
2592	10	132	phonemic	JJ	phonemic	
2593	11	132	transcription	NN	transcription	
2594	12	132	;	:	;	
2595	13	132	thus	RB	thus	
2596	14	132	,	,	,	
2597	15	132	/t/	NNP	/t/	ORG
2598	16	132	is	VBZ	be	
2599	17	132	less	RBR	less	
2600	18	132	specific	JJ	specific	
2601	19	132	than	IN	than	
2602	20	132	,	,	,	
2603	21	132	and	CC	and	
2604	22	132	could	MD	could	
2605	23	132	refer	VB	refer	
2606	24	132	to	IN	to	
2607	25	132	,	,	,	
2608	26	132	either	RB	either	
2609	27	132	[	-LRB-	[	
2610	28	132	t̺ʰ	NN	t̺ʰ	
2611	29	132	]	-RRB-	]	
2612	30	132	or	CC	or	
2613	31	132	[	-LRB-	[	
2614	32	132	t	NN	t	
2615	33	132	]	-RRB-	]	
2616	34	132	,	,	,	
2617	35	132	depending	VBG	depend	
2618	36	132	on	IN	on	
2619	37	132	the	DT	the	
2620	38	132	context	NN	context	
2621	39	132	and	CC	and	
2622	40	132	language	NN	language	
2623	41	132	.	.	.	
2624	1	133	It	PRP	it	
2625	2	133	does	VBZ	do	
2626	3	133	not	RB	not	
2627	4	133	normally	RB	normally	
2628	5	133	use	VB	use	
2629	6	133	combinations	NNS	combination	
2630	7	133	of	IN	of	
2631	8	133	letters	NNS	letter	
2632	9	133	to	TO	to	
2633	10	133	represent	VB	represent	
2634	11	133	single	JJ	single	
2635	12	133	sounds	NNS	sound	
2636	13	133	,	,	,	
2637	14	133	the	DT	the	
2638	15	133	way	NN	way	
2639	16	133	English	NNP	english	LANGUAGE
2640	17	133	does	VBZ	do	
2641	18	133	with	IN	with	
2642	19	133	⟨sh⟩	NNP	⟨sh⟩	ORG
2643	20	133	,	,	,	
2644	21	133	⟨th⟩	NNP	⟨th⟩	
2645	22	133	and	CC	and	
2646	23	133	⟨ng⟩	NNP	⟨ng⟩	
2647	24	133	,	,	,	
2648	25	133	or	CC	or	
2649	26	133	single	JJ	single	
2650	27	133	letters	NNS	letter	
2651	28	133	to	TO	to	
2652	29	133	represent	VB	represent	
2653	30	133	multiple	JJ	multiple	
2654	31	133	sounds	NNS	sound	
2655	32	133	the	DT	the	
2656	33	133	way	NN	way	
2657	34	133	⟨x⟩	WRB	⟨x⟩	
2658	35	133	represents	VBZ	represent	
2659	36	133	/ks/	NNP	/ks/	
2660	37	133	or	CC	or	
2661	38	133	/ɡz/	NNP	/ɡz/	
2662	39	133	in	IN	in	
2663	40	133	English	NNP	english	LANGUAGE
2664	41	133	.	.	.	
2665	1	134	Other	JJ	other	
2666	2	134	common	JJ	common	
2667	3	134	capital	NN	capital	
2668	4	134	-	HYPH	-	
2669	5	134	letter	NN	letter	
2670	6	134	symbols	NNS	symbol	
2671	7	134	are	VBP	be	
2672	8	134	T	NNP	t	
2673	9	134	for	IN	for	
2674	10	134	{	-LRB-	{	
2675	11	134	tone	NN	tone	
2676	12	134	}	-RRB-	}	
2677	13	134	,	,	,	
2678	14	134	N	NNP	n	
2679	15	134	for	IN	for	
2680	16	134	{	-LRB-	{	
2681	17	134	nasal	JJ	nasal	
2682	18	134	}	-RRB-	}	
2683	19	134	,	,	,	
2684	20	134	F	NNP	f	
2685	21	134	for	IN	for	
2686	22	134	{	-LRB-	{	
2687	23	134	fricative	JJ	fricative	
2688	24	134	}	-RRB-	}	
2689	25	134	(	-LRB-	(	
2690	26	134	also	RB	also	
2691	27	134	S	NNP	s	
2692	28	134	for	IN	for	
2693	29	134	{	-LRB-	{	
2694	30	134	voiceless	JJ	voiceless	
2695	31	134	fricative	JJ	fricative	
2696	32	134	}	-RRB-	}	
2697	33	134	and	CC	and	
2698	34	134	Z	NNP	z	
2699	35	134	for	IN	for	
2700	36	134	{	-LRB-	{	
2701	37	134	voiced	VBN	voice	
2702	38	134	fricative	JJ	fricative	
2703	39	134	}	-RRB-	}	
2704	40	134	)	-RRB-	)	
2705	41	134	,	,	,	
2706	42	134	G	NN	g	
2707	43	134	for	IN	for	
2708	44	134	{	-LRB-	{	
2709	45	134	glide	NN	glide	
2710	46	134	}	-RRB-	}	
2711	47	134	or	CC	or	
2712	48	134	for	IN	for	
2713	49	134	{	-LRB-	{	
2714	50	134	semivowel/liquid	NN	semivowel/liquid	
2715	51	134	}	-RRB-	}	
2716	52	134	,	,	,	
2717	53	134	P	NN	p	
2718	54	134	for	IN	for	
2719	55	134	{	-LRB-	{	
2720	56	134	plosive	JJ	plosive	
2721	57	134	}	-RRB-	}	
2722	58	134	(	-LRB-	(	
2723	59	134	stop	VB	stop	
2724	60	134	)	-RRB-	)	
2725	1	135	(	-LRB-	(	
2726	2	135	also	RB	also	
2727	3	135	T	NNP	t	
2728	4	135	for	IN	for	
2729	5	135	{	-LRB-	{	
2730	6	135	voiceless	JJ	voiceless	
2731	7	135	stop	VB	stop	
2732	8	135	}	-RRB-	}	
2733	9	135	and	CC	and	
2734	10	135	D	NNP	d	
2735	11	135	for	IN	for	
2736	12	135	{	-LRB-	{	
2737	13	135	voiced	JJ	voiced	
2738	14	135	stop	VB	stop	
2739	15	135	}	-RRB-	}	
2740	16	135	)	-RRB-	)	
2741	17	135	,	,	,	
2742	18	135	S	NNP	s	
2743	19	135	for	IN	for	
2744	20	135	{	-LRB-	{	
2745	21	135	sibilant	JJ	sibilant	
2746	22	135	}	-RRB-	}	
2747	23	135	,	,	,	
2748	24	135	L	NNP	l	
2749	25	135	for	IN	for	
2750	26	135	{	-LRB-	{	
2751	27	135	liquid	JJ	liquid	
2752	28	135	}	-RRB-	}	
2753	29	135	(	-LRB-	(	
2754	30	135	or	CC	or	
2755	31	135	R	NNP	r	
2756	32	135	for	IN	for	
2757	33	135	{	-LRB-	{	
2758	34	135	rhotic	JJ	rhotic	
2759	35	135	}	-RRB-	}	
2760	36	135	and	CC	and	
2761	37	135	L	NNP	l	
2762	38	135	for	IN	for	
2763	39	135	{	-LRB-	{	
2764	40	135	lateral	JJ	lateral	
2765	41	135	}	-RRB-	}	
2766	42	135	)	-RRB-	)	
2767	43	135	,	,	,	
2768	44	135	#	NN	#	
2769	45	135	or	CC	or	
2770	46	135	hash	NN	hash	
2771	47	135	for	IN	for	
2772	48	135	{	-LRB-	{	
2773	49	135	click	NN	click	
2774	50	135	}	-RRB-	}	
2775	51	135	,	,	,	
2776	52	135	A	NNP	a	
2777	53	135	for	IN	for	
2778	54	135	{	-LRB-	{	
2779	55	135	low	JJ	low	
2780	56	135	vowel	NN	vowel	
2781	57	135	}	-RRB-	}	
2782	58	135	,	,	,	
2783	59	135	U	NNP	u	
2784	60	135	for	IN	for	
2785	61	135	{	-LRB-	{	
2786	62	135	rounded	JJ	rounded	
2787	63	135	vowel	NN	vowel	
2788	64	135	}	-RRB-	}	
2789	65	135	and	CC	and	
2790	66	135	B	NN	b	
2791	67	135	,	,	,	
2792	68	135	D	NN	d	
2793	69	135	,	,	,	
2794	70	135	J	NNP	j	
2795	71	135	or	CC	or	
2796	72	135	Ɉ	NNP	ɉ	
2797	73	135	,	,	,	
2798	74	135	K	NNP	k	
2799	75	135	,	,	,	
2800	76	135	Q	NNP	q	
2801	77	135	,	,	,	
2802	78	135	Φ	NNP	φ	
2803	79	135	,	,	,	
2804	80	135	H	NN	h	
2805	81	135	for	IN	for	
2806	82	135	{	-LRB-	{	
2807	83	135	labial	JJ	labial	
2808	84	135	}	-RRB-	}	
2809	85	135	,	,	,	
2810	86	135	{	-LRB-	{	
2811	87	135	alveolar	JJ	alveolar	
2812	88	135	}	-RRB-	}	
2813	89	135	,	,	,	
2814	90	135	{	-LRB-	{	
2815	91	135	post	NN	post	
2816	92	135	-	HYPH	-	
2817	93	135	alveolar	JJ	alveolar	
2818	94	135	}	-RRB-	}	
2819	95	135	or	CC	or	
2820	96	135	{	-LRB-	{	
2821	97	135	palatal	JJ	palatal	
2822	98	135	}	-RRB-	}	
2823	99	135	,	,	,	
2824	100	135	{	-LRB-	{	
2825	101	135	velar	JJ	velar	
2826	102	135	}	-RRB-	}	
2827	103	135	,	,	,	
2828	104	135	{	-LRB-	{	
2829	105	135	uvular	JJ	uvular	
2830	106	135	}	-RRB-	}	
2831	107	135	,	,	,	
2832	108	135	{	-LRB-	{	
2833	109	135	pharyngeal	NN	pharyngeal	
2834	110	135	}	-RRB-	}	
2835	111	135	and	CC	and	
2836	112	135	{	-LRB-	{	
2837	113	135	glottal	NN	glottal	
2838	114	135	}	-RRB-	}	
2839	115	135	,	,	,	
2840	116	135	respectively	RB	respectively	
2841	117	135	,	,	,	
2842	118	135	and	CC	and	
2843	119	135	X	NN	x	
2844	120	135	for	IN	for	
2845	121	135	anything	NN	anything	
2846	122	135	.	.	.	
